profileID;respID;qID;altID;obsID;price;origin_Brazil Central Plateau;origin_Colombia Cauca;processing_Natural;processing_Washed;Specialty_Coffee_SCA Score: 80;Specialty_Coffee_SCA Score: 90;no_choice
13;8;16;3;128;11;1;0;0;1;0;1;0
0;8;16;4;128;0;0;0;0;0;0;0;1
12;9;1;1;129;30;0;1;1;0;0;1;0
9;9;1;2;129;11;1;0;1;0;0;1;0
16;9;1;3;129;30;0;1;0;1;0;1;0
0;9;1;4;129;0;0;0;0;0;0;0;1
2;9;2;1;130;30;1;0;1;0;1;0;0
1;9;2;2;130;11;1;0;1;0;1;0;0
15;9;2;3;130;11;0;1;0;1;0;1;0
0;9;2;4;130;0;0;0;0;0;0;0;1
13;9;3;1;131;11;1;0;0;1;0;1;0
10;9;3;2;131;30;1;0;1;0;0;1;0
7;9;3;3;131;11;0;1;0;1;1;0;0
0;9;3;4;131;0;0;0;0;0;0;0;1
8;9;4;1;132;30;0;1;0;1;1;0;0
4;9;4;2;132;30;0;1;1;0;1;0;0
10;9;4;3;132;30;1;0;1;0;0;1;0
0;9;4;4;132;0;0;0;0;0;0;0;1
11;9;5;1;133;11;0;1;1;0;0;1;0
12;9;5;2;133;30;0;1;1;0;0;1;0
5;9;5;3;133;11;1;0;0;1;1;0;0
0;9;5;4;133;0;0;0;0;0;0;0;1
7;9;6;1;134;11;0;1;0;1;1;0;0
16;9;6;2;134;30;0;1;0;1;0;1;0
8;9;6;3;134;30;0;1;0;1;1;0;0
0;9;6;4;134;0;0;0;0;0;0;0;1
4;9;7;1;135;30;0;1;1;0;1;0;0
3;9;7;2;135;11;0;1;1;0;1;0;0
14;9;7;3;135;30;1;0;0;1;0;1;0
0;9;7;4;135;0;0;0;0;0;0;0;1
16;9;8;1;136;30;0;1;0;1;0;1;0
2;9;8;2;136;30;1;0;1;0;1;0;0
9;9;8;3;136;11;1;0;1;0;0;1;0
0;9;8;4;136;0;0;0;0;0;0;0;1
6;9;9;1;137;30;1;0;0;1;1;0;0
7;9;9;2;137;11;0;1;0;1;1;0;0
2;9;9;3;137;30;1;0;1;0;1;0;0
0;9;9;4;137;0;0;0;0;0;0;0;1
9;9;10;1;138;11;1;0;1;0;0;1;0
6;9;10;2;138;30;1;0;0;1;1;0;0
12;9;10;3;138;30;0;1;1;0;0;1;0
0;9;10;4;138;0;0;0;0;0;0;0;1
10;9;11;1;139;30;1;0;1;0;0;1;0
14;9;11;2;139;30;1;0;0;1;0;1;0
6;9;11;3;139;30;1;0;0;1;1;0;0
0;9;11;4;139;0;0;0;0;0;0;0;1
15;9;12;1;140;11;0;1;0;1;0;1;0
5;9;12;2;140;11;1;0;0;1;1;0;0
11;9;12;3;140;11;0;1;1;0;0;1;0
0;9;12;4;140;0;0;0;0;0;0;0;1
14;9;13;1;141;30;1;0;0;1;0;1;0
13;9;13;2;141;11;1;0;0;1;0;1;0
3;9;13;3;141;11;0;1;1;0;1;0;0
0;9;13;4;141;0;0;0;0;0;0;0;1
3;9;14;1;142;11;0;1;1;0;1;0;0
8;9;14;2;142;30;0;1;0;1;1;0;0
1;9;14;3;142;11;1;0;1;0;1;0;0
0;9;14;4;142;0;0;0;0;0;0;0;1
1;9;15;1;143;11;1;0;1;0;1;0;0
15;9;15;2;143;11;0;1;0;1;0;1;0
4;9;15;3;143;30;0;1;1;0;1;0;0
0;9;15;4;143;0;0;0;0;0;0;0;1
5;9;16;1;144;11;1;0;0;1;1;0;0
11;9;16;2;144;11;0;1;1;0;0;1;0
13;9;16;3;144;11;1;0;0;1;0;1;0
0;9;16;4;144;0;0;0;0;0;0;0;1
12;10;1;1;145;30;0;1;1;0;0;1;0
9;10;1;2;145;11;1;0;1;0;0;1;0
16;10;1;3;145;30;0;1;0;1;0;1;0
0;10;1;4;145;0;0;0;0;0;0;0;1
2;10;2;1;146;30;1;0;1;0;1;0;0
1;10;2;2;146;11;1;0;1;0;1;0;0
15;10;2;3;146;11;0;1;0;1;0;1;0
0;10;2;4;146;0;0;0;0;0;0;0;1
13;10;3;1;147;11;1;0;0;1;0;1;0
10;10;3;2;147;30;1;0;1;0;0;1;0
7;10;3;3;147;11;0;1;0;1;1;0;0
0;10;3;4;147;0;0;0;0;0;0;0;1
8;10;4;1;148;30;0;1;0;1;1;0;0
4;10;4;2;148;30;0;1;1;0;1;0;0
10;10;4;3;148;30;1;0;1;0;0;1;0
0;10;4;4;148;0;0;0;0;0;0;0;1
11;10;5;1;149;11;0;1;1;0;0;1;0
12;10;5;2;149;30;0;1;1;0;0;1;0
5;10;5;3;149;11;1;0;0;1;1;0;0
0;10;5;4;149;0;0;0;0;0;0;0;1
7;10;6;1;150;11;0;1;0;1;1;0;0
16;10;6;2;150;30;0;1;0;1;0;1;0
8;10;6;3;150;30;0;1;0;1;1;0;0
0;10;6;4;150;0;0;0;0;0;0;0;1
4;10;7;1;151;30;0;1;1;0;1;0;0
3;10;7;2;151;11;0;1;1;0;1;0;0
14;10;7;3;151;30;1;0;0;1;0;1;0
0;10;7;4;151;0;0;0;0;0;0;0;1
16;10;8;1;152;30;0;1;0;1;0;1;0
2;10;8;2;152;30;1;0;1;0;1;0;0
9;10;8;3;152;11;1;0;1;0;0;1;0
0;10;8;4;152;0;0;0;0;0;0;0;1
6;10;9;1;153;30;1;0;0;1;1;0;0
7;10;9;2;153;11;0;1;0;1;1;0;0
2;10;9;3;153;30;1;0;1;0;1;0;0
0;10;9;4;153;0;0;0;0;0;0;0;1
9;10;10;1;154;11;1;0;1;0;0;1;0
6;10;10;2;154;30;1;0;0;1;1;0;0
12;10;10;3;154;30;0;1;1;0;0;1;0
0;10;10;4;154;0;0;0;0;0;0;0;1
10;10;11;1;155;30;1;0;1;0;0;1;0
14;10;11;2;155;30;1;0;0;1;0;1;0
6;10;11;3;155;30;1;0;0;1;1;0;0
0;10;11;4;155;0;0;0;0;0;0;0;1
15;10;12;1;156;11;0;1;0;1;0;1;0
5;10;12;2;156;11;1;0;0;1;1;0;0
11;10;12;3;156;11;0;1;1;0;0;1;0
0;10;12;4;156;0;0;0;0;0;0;0;1
14;10;13;1;157;30;1;0;0;1;0;1;0
13;10;13;2;157;11;1;0;0;1;0;1;0
3;10;13;3;157;11;0;1;1;0;1;0;0
0;10;13;4;157;0;0;0;0;0;0;0;1
3;10;14;1;158;11;0;1;1;0;1;0;0
8;10;14;2;158;30;0;1;0;1;1;0;0
1;10;14;3;158;11;1;0;1;0;1;0;0
0;10;14;4;158;0;0;0;0;0;0;0;1
1;10;15;1;159;11;1;0;1;0;1;0;0
15;10;15;2;159;11;0;1;0;1;0;1;0
4;10;15;3;159;30;0;1;1;0;1;0;0
0;10;15;4;159;0;0;0;0;0;0;0;1
5;10;16;1;160;11;1;0;0;1;1;0;0
11;10;16;2;160;11;0;1;1;0;0;1;0
13;10;16;3;160;11;1;0;0;1;0;1;0
0;10;16;4;160;0;0;0;0;0;0;0;1
12;11;1;1;161;30;0;1;1;0;0;1;0
9;11;1;2;161;11;1;0;1;0;0;1;0
16;11;1;3;161;30;0;1;0;1;0;1;0
0;11;1;4;161;0;0;0;0;0;0;0;1
2;11;2;1;162;30;1;0;1;0;1;0;0
1;11;2;2;162;11;1;0;1;0;1;0;0
15;11;2;3;162;11;0;1;0;1;0;1;0
0;11;2;4;162;0;0;0;0;0;0;0;1
13;11;3;1;163;11;1;0;0;1;0;1;0
10;11;3;2;163;30;1;0;1;0;0;1;0
7;11;3;3;163;11;0;1;0;1;1;0;0
0;11;3;4;163;0;0;0;0;0;0;0;1
8;11;4;1;164;30;0;1;0;1;1;0;0
4;11;4;2;164;30;0;1;1;0;1;0;0
10;11;4;3;164;30;1;0;1;0;0;1;0
0;11;4;4;164;0;0;0;0;0;0;0;1
11;11;5;1;165;11;0;1;1;0;0;1;0
12;11;5;2;165;30;0;1;1;0;0;1;0
5;11;5;3;165;11;1;0;0;1;1;0;0
0;11;5;4;165;0;0;0;0;0;0;0;1
7;11;6;1;166;11;0;1;0;1;1;0;0
16;11;6;2;166;30;0;1;0;1;0;1;0
8;11;6;3;166;30;0;1;0;1;1;0;0
0;11;6;4;166;0;0;0;0;0;0;0;1
4;11;7;1;167;30;0;1;1;0;1;0;0
3;11;7;2;167;11;0;1;1;0;1;0;0
14;11;7;3;167;30;1;0;0;1;0;1;0
0;11;7;4;167;0;0;0;0;0;0;0;1
16;11;8;1;168;30;0;1;0;1;0;1;0
2;11;8;2;168;30;1;0;1;0;1;0;0
9;11;8;3;168;11;1;0;1;0;0;1;0
0;11;8;4;168;0;0;0;0;0;0;0;1
6;11;9;1;169;30;1;0;0;1;1;0;0
7;11;9;2;169;11;0;1;0;1;1;0;0
2;11;9;3;169;30;1;0;1;0;1;0;0
0;11;9;4;169;0;0;0;0;0;0;0;1
9;11;10;1;170;11;1;0;1;0;0;1;0
6;11;10;2;170;30;1;0;0;1;1;0;0
12;11;10;3;170;30;0;1;1;0;0;1;0
0;11;10;4;170;0;0;0;0;0;0;0;1
10;11;11;1;171;30;1;0;1;0;0;1;0
14;11;11;2;171;30;1;0;0;1;0;1;0
6;11;11;3;171;30;1;0;0;1;1;0;0
0;11;11;4;171;0;0;0;0;0;0;0;1
15;11;12;1;172;11;0;1;0;1;0;1;0
5;11;12;2;172;11;1;0;0;1;1;0;0
11;11;12;3;172;11;0;1;1;0;0;1;0
0;11;12;4;172;0;0;0;0;0;0;0;1
14;11;13;1;173;30;1;0;0;1;0;1;0
13;11;13;2;173;11;1;0;0;1;0;1;0
3;11;13;3;173;11;0;1;1;0;1;0;0
0;11;13;4;173;0;0;0;0;0;0;0;1
3;11;14;1;174;11;0;1;1;0;1;0;0
8;11;14;2;174;30;0;1;0;1;1;0;0
1;11;14;3;174;11;1;0;1;0;1;0;0
0;11;14;4;174;0;0;0;0;0;0;0;1
1;11;15;1;175;11;1;0;1;0;1;0;0
15;11;15;2;175;11;0;1;0;1;0;1;0
4;11;15;3;175;30;0;1;1;0;1;0;0
0;11;15;4;175;0;0;0;0;0;0;0;1
5;11;16;1;176;11;1;0;0;1;1;0;0
11;11;16;2;176;11;0;1;1;0;0;1;0
13;11;16;3;176;11;1;0;0;1;0;1;0
0;11;16;4;176;0;0;0;0;0;0;0;1
12;12;1;1;177;30;0;1;1;0;0;1;0
9;12;1;2;177;11;1;0;1;0;0;1;0
16;12;1;3;177;30;0;1;0;1;0;1;0
0;12;1;4;177;0;0;0;0;0;0;0;1
2;12;2;1;178;30;1;0;1;0;1;0;0
1;12;2;2;178;11;1;0;1;0;1;0;0
15;12;2;3;178;11;0;1;0;1;0;1;0
0;12;2;4;178;0;0;0;0;0;0;0;1
13;12;3;1;179;11;1;0;0;1;0;1;0
10;12;3;2;179;30;1;0;1;0;0;1;0
7;12;3;3;179;11;0;1;0;1;1;0;0
0;12;3;4;179;0;0;0;0;0;0;0;1
8;12;4;1;180;30;0;1;0;1;1;0;0
4;12;4;2;180;30;0;1;1;0;1;0;0
10;12;4;3;180;30;1;0;1;0;0;1;0
0;12;4;4;180;0;0;0;0;0;0;0;1
11;12;5;1;181;11;0;1;1;0;0;1;0
12;12;5;2;181;30;0;1;1;0;0;1;0
5;12;5;3;181;11;1;0;0;1;1;0;0
0;12;5;4;181;0;0;0;0;0;0;0;1
7;12;6;1;182;11;0;1;0;1;1;0;0
16;12;6;2;182;30;0;1;0;1;0;1;0
8;12;6;3;182;30;0;1;0;1;1;0;0
0;12;6;4;182;0;0;0;0;0;0;0;1
4;12;7;1;183;30;0;1;1;0;1;0;0
3;12;7;2;183;11;0;1;1;0;1;0;0
14;12;7;3;183;30;1;0;0;1;0;1;0
0;12;7;4;183;0;0;0;0;0;0;0;1
16;12;8;1;184;30;0;1;0;1;0;1;0
2;12;8;2;184;30;1;0;1;0;1;0;0
9;12;8;3;184;11;1;0;1;0;0;1;0
0;12;8;4;184;0;0;0;0;0;0;0;1
6;12;9;1;185;30;1;0;0;1;1;0;0
7;12;9;2;185;11;0;1;0;1;1;0;0
2;12;9;3;185;30;1;0;1;0;1;0;0
0;12;9;4;185;0;0;0;0;0;0;0;1
9;12;10;1;186;11;1;0;1;0;0;1;0
6;12;10;2;186;30;1;0;0;1;1;0;0
12;12;10;3;186;30;0;1;1;0;0;1;0
0;12;10;4;186;0;0;0;0;0;0;0;1
10;12;11;1;187;30;1;0;1;0;0;1;0
14;12;11;2;187;30;1;0;0;1;0;1;0
6;12;11;3;187;30;1;0;0;1;1;0;0
0;12;11;4;187;0;0;0;0;0;0;0;1
15;12;12;1;188;11;0;1;0;1;0;1;0
5;12;12;2;188;11;1;0;0;1;1;0;0
11;12;12;3;188;11;0;1;1;0;0;1;0
0;12;12;4;188;0;0;0;0;0;0;0;1
14;12;13;1;189;30;1;0;0;1;0;1;0
13;12;13;2;189;11;1;0;0;1;0;1;0
3;12;13;3;189;11;0;1;1;0;1;0;0
0;12;13;4;189;0;0;0;0;0;0;0;1
3;12;14;1;190;11;0;1;1;0;1;0;0
8;12;14;2;190;30;0;1;0;1;1;0;0
1;12;14;3;190;11;1;0;1;0;1;0;0
0;12;14;4;190;0;0;0;0;0;0;0;1
1;12;15;1;191;11;1;0;1;0;1;0;0
15;12;15;2;191;11;0;1;0;1;0;1;0
4;12;15;3;191;30;0;1;1;0;1;0;0
0;12;15;4;191;0;0;0;0;0;0;0;1
5;12;16;1;192;11;1;0;0;1;1;0;0
11;12;16;2;192;11;0;1;1;0;0;1;0
13;12;16;3;192;11;1;0;0;1;0;1;0
0;12;16;4;192;0;0;0;0;0;0;0;1
12;13;1;1;193;30;0;1;1;0;0;1;0
9;13;1;2;193;11;1;0;1;0;0;1;0
16;13;1;3;193;30;0;1;0;1;0;1;0
0;13;1;4;193;0;0;0;0;0;0;0;1
2;13;2;1;194;30;1;0;1;0;1;0;0
1;13;2;2;194;11;1;0;1;0;1;0;0
15;13;2;3;194;11;0;1;0;1;0;1;0
0;13;2;4;194;0;0;0;0;0;0;0;1
13;13;3;1;195;11;1;0;0;1;0;1;0
10;13;3;2;195;30;1;0;1;0;0;1;0
7;13;3;3;195;11;0;1;0;1;1;0;0
0;13;3;4;195;0;0;0;0;0;0;0;1
8;13;4;1;196;30;0;1;0;1;1;0;0
4;13;4;2;196;30;0;1;1;0;1;0;0
10;13;4;3;196;30;1;0;1;0;0;1;0
0;13;4;4;196;0;0;0;0;0;0;0;1
11;13;5;1;197;11;0;1;1;0;0;1;0
12;13;5;2;197;30;0;1;1;0;0;1;0
5;13;5;3;197;11;1;0;0;1;1;0;0
0;13;5;4;197;0;0;0;0;0;0;0;1
7;13;6;1;198;11;0;1;0;1;1;0;0
16;13;6;2;198;30;0;1;0;1;0;1;0
8;13;6;3;198;30;0;1;0;1;1;0;0
0;13;6;4;198;0;0;0;0;0;0;0;1
4;13;7;1;199;30;0;1;1;0;1;0;0
3;13;7;2;199;11;0;1;1;0;1;0;0
14;13;7;3;199;30;1;0;0;1;0;1;0
0;13;7;4;199;0;0;0;0;0;0;0;1
16;13;8;1;200;30;0;1;0;1;0;1;0
2;13;8;2;200;30;1;0;1;0;1;0;0
9;13;8;3;200;11;1;0;1;0;0;1;0
0;13;8;4;200;0;0;0;0;0;0;0;1
6;13;9;1;201;30;1;0;0;1;1;0;0
7;13;9;2;201;11;0;1;0;1;1;0;0
2;13;9;3;201;30;1;0;1;0;1;0;0
0;13;9;4;201;0;0;0;0;0;0;0;1
9;13;10;1;202;11;1;0;1;0;0;1;0
6;13;10;2;202;30;1;0;0;1;1;0;0
12;13;10;3;202;30;0;1;1;0;0;1;0
0;13;10;4;202;0;0;0;0;0;0;0;1
10;13;11;1;203;30;1;0;1;0;0;1;0
14;13;11;2;203;30;1;0;0;1;0;1;0
6;13;11;3;203;30;1;0;0;1;1;0;0
0;13;11;4;203;0;0;0;0;0;0;0;1
15;13;12;1;204;11;0;1;0;1;0;1;0
5;13;12;2;204;11;1;0;0;1;1;0;0
11;13;12;3;204;11;0;1;1;0;0;1;0
0;13;12;4;204;0;0;0;0;0;0;0;1
14;13;13;1;205;30;1;0;0;1;0;1;0
13;13;13;2;205;11;1;0;0;1;0;1;0
3;13;13;3;205;11;0;1;1;0;1;0;0
0;13;13;4;205;0;0;0;0;0;0;0;1
3;13;14;1;206;11;0;1;1;0;1;0;0
8;13;14;2;206;30;0;1;0;1;1;0;0
1;13;14;3;206;11;1;0;1;0;1;0;0
0;13;14;4;206;0;0;0;0;0;0;0;1
1;13;15;1;207;11;1;0;1;0;1;0;0
15;13;15;2;207;11;0;1;0;1;0;1;0
4;13;15;3;207;30;0;1;1;0;1;0;0
0;13;15;4;207;0;0;0;0;0;0;0;1
5;13;16;1;208;11;1;0;0;1;1;0;0
11;13;16;2;208;11;0;1;1;0;0;1;0
13;13;16;3;208;11;1;0;0;1;0;1;0
0;13;16;4;208;0;0;0;0;0;0;0;1
12;14;1;1;209;30;0;1;1;0;0;1;0
9;14;1;2;209;11;1;0;1;0;0;1;0
16;14;1;3;209;30;0;1;0;1;0;1;0
0;14;1;4;209;0;0;0;0;0;0;0;1
2;14;2;1;210;30;1;0;1;0;1;0;0
1;14;2;2;210;11;1;0;1;0;1;0;0
15;14;2;3;210;11;0;1;0;1;0;1;0
0;14;2;4;210;0;0;0;0;0;0;0;1
13;14;3;1;211;11;1;0;0;1;0;1;0
10;14;3;2;211;30;1;0;1;0;0;1;0
7;14;3;3;211;11;0;1;0;1;1;0;0
0;14;3;4;211;0;0;0;0;0;0;0;1
8;14;4;1;212;30;0;1;0;1;1;0;0
4;14;4;2;212;30;0;1;1;0;1;0;0
10;14;4;3;212;30;1;0;1;0;0;1;0
0;14;4;4;212;0;0;0;0;0;0;0;1
11;14;5;1;213;11;0;1;1;0;0;1;0
12;14;5;2;213;30;0;1;1;0;0;1;0
5;14;5;3;213;11;1;0;0;1;1;0;0
0;14;5;4;213;0;0;0;0;0;0;0;1
7;14;6;1;214;11;0;1;0;1;1;0;0
16;14;6;2;214;30;0;1;0;1;0;1;0
8;14;6;3;214;30;0;1;0;1;1;0;0
0;14;6;4;214;0;0;0;0;0;0;0;1
4;14;7;1;215;30;0;1;1;0;1;0;0
3;14;7;2;215;11;0;1;1;0;1;0;0
14;14;7;3;215;30;1;0;0;1;0;1;0
0;14;7;4;215;0;0;0;0;0;0;0;1
16;14;8;1;216;30;0;1;0;1;0;1;0
2;14;8;2;216;30;1;0;1;0;1;0;0
9;14;8;3;216;11;1;0;1;0;0;1;0
0;14;8;4;216;0;0;0;0;0;0;0;1
6;14;9;1;217;30;1;0;0;1;1;0;0
7;14;9;2;217;11;0;1;0;1;1;0;0
2;14;9;3;217;30;1;0;1;0;1;0;0
0;14;9;4;217;0;0;0;0;0;0;0;1
9;14;10;1;218;11;1;0;1;0;0;1;0
6;14;10;2;218;30;1;0;0;1;1;0;0
12;14;10;3;218;30;0;1;1;0;0;1;0
0;14;10;4;218;0;0;0;0;0;0;0;1
10;14;11;1;219;30;1;0;1;0;0;1;0
14;14;11;2;219;30;1;0;0;1;0;1;0
6;14;11;3;219;30;1;0;0;1;1;0;0
0;14;11;4;219;0;0;0;0;0;0;0;1
15;14;12;1;220;11;0;1;0;1;0;1;0
5;14;12;2;220;11;1;0;0;1;1;0;0
11;14;12;3;220;11;0;1;1;0;0;1;0
0;14;12;4;220;0;0;0;0;0;0;0;1
14;14;13;1;221;30;1;0;0;1;0;1;0
13;14;13;2;221;11;1;0;0;1;0;1;0
3;14;13;3;221;11;0;1;1;0;1;0;0
0;14;13;4;221;0;0;0;0;0;0;0;1
3;14;14;1;222;11;0;1;1;0;1;0;0
8;14;14;2;222;30;0;1;0;1;1;0;0
1;14;14;3;222;11;1;0;1;0;1;0;0
0;14;14;4;222;0;0;0;0;0;0;0;1
1;14;15;1;223;11;1;0;1;0;1;0;0
15;14;15;2;223;11;0;1;0;1;0;1;0
4;14;15;3;223;30;0;1;1;0;1;0;0
0;14;15;4;223;0;0;0;0;0;0;0;1
5;14;16;1;224;11;1;0;0;1;1;0;0
11;14;16;2;224;11;0;1;1;0;0;1;0
13;14;16;3;224;11;1;0;0;1;0;1;0
0;14;16;4;224;0;0;0;0;0;0;0;1
12;15;1;1;225;30;0;1;1;0;0;1;0
9;15;1;2;225;11;1;0;1;0;0;1;0
16;15;1;3;225;30;0;1;0;1;0;1;0
0;15;1;4;225;0;0;0;0;0;0;0;1
2;15;2;1;226;30;1;0;1;0;1;0;0
1;15;2;2;226;11;1;0;1;0;1;0;0
15;15;2;3;226;11;0;1;0;1;0;1;0
0;15;2;4;226;0;0;0;0;0;0;0;1
13;15;3;1;227;11;1;0;0;1;0;1;0
10;15;3;2;227;30;1;0;1;0;0;1;0
7;15;3;3;227;11;0;1;0;1;1;0;0
0;15;3;4;227;0;0;0;0;0;0;0;1
8;15;4;1;228;30;0;1;0;1;1;0;0
4;15;4;2;228;30;0;1;1;0;1;0;0
10;15;4;3;228;30;1;0;1;0;0;1;0
0;15;4;4;228;0;0;0;0;0;0;0;1
11;15;5;1;229;11;0;1;1;0;0;1;0
12;15;5;2;229;30;0;1;1;0;0;1;0
5;15;5;3;229;11;1;0;0;1;1;0;0
0;15;5;4;229;0;0;0;0;0;0;0;1
7;15;6;1;230;11;0;1;0;1;1;0;0
16;15;6;2;230;30;0;1;0;1;0;1;0
8;15;6;3;230;30;0;1;0;1;1;0;0
0;15;6;4;230;0;0;0;0;0;0;0;1
4;15;7;1;231;30;0;1;1;0;1;0;0
3;15;7;2;231;11;0;1;1;0;1;0;0
14;15;7;3;231;30;1;0;0;1;0;1;0
0;15;7;4;231;0;0;0;0;0;0;0;1
16;15;8;1;232;30;0;1;0;1;0;1;0
2;15;8;2;232;30;1;0;1;0;1;0;0
9;15;8;3;232;11;1;0;1;0;0;1;0
0;15;8;4;232;0;0;0;0;0;0;0;1
6;15;9;1;233;30;1;0;0;1;1;0;0
7;15;9;2;233;11;0;1;0;1;1;0;0
2;15;9;3;233;30;1;0;1;0;1;0;0
0;15;9;4;233;0;0;0;0;0;0;0;1
9;15;10;1;234;11;1;0;1;0;0;1;0
6;15;10;2;234;30;1;0;0;1;1;0;0
12;15;10;3;234;30;0;1;1;0;0;1;0
0;15;10;4;234;0;0;0;0;0;0;0;1
10;15;11;1;235;30;1;0;1;0;0;1;0
14;15;11;2;235;30;1;0;0;1;0;1;0
6;15;11;3;235;30;1;0;0;1;1;0;0
0;15;11;4;235;0;0;0;0;0;0;0;1
15;15;12;1;236;11;0;1;0;1;0;1;0
5;15;12;2;236;11;1;0;0;1;1;0;0
11;15;12;3;236;11;0;1;1;0;0;1;0
0;15;12;4;236;0;0;0;0;0;0;0;1
14;15;13;1;237;30;1;0;0;1;0;1;0
13;15;13;2;237;11;1;0;0;1;0;1;0
3;15;13;3;237;11;0;1;1;0;1;0;0
0;15;13;4;237;0;0;0;0;0;0;0;1
3;15;14;1;238;11;0;1;1;0;1;0;0
8;15;14;2;238;30;0;1;0;1;1;0;0
1;15;14;3;238;11;1;0;1;0;1;0;0
0;15;14;4;238;0;0;0;0;0;0;0;1
1;15;15;1;239;11;1;0;1;0;1;0;0
15;15;15;2;239;11;0;1;0;1;0;1;0
4;15;15;3;239;30;0;1;1;0;1;0;0
0;15;15;4;239;0;0;0;0;0;0;0;1
5;15;16;1;240;11;1;0;0;1;1;0;0
11;15;16;2;240;11;0;1;1;0;0;1;0
13;15;16;3;240;11;1;0;0;1;0;1;0
0;15;16;4;240;0;0;0;0;0;0;0;1
12;16;1;1;241;30;0;1;1;0;0;1;0
9;16;1;2;241;11;1;0;1;0;0;1;0
16;16;1;3;241;30;0;1;0;1;0;1;0
0;16;1;4;241;0;0;0;0;0;0;0;1
2;16;2;1;242;30;1;0;1;0;1;0;0
1;16;2;2;242;11;1;0;1;0;1;0;0
15;16;2;3;242;11;0;1;0;1;0;1;0
0;16;2;4;242;0;0;0;0;0;0;0;1
13;16;3;1;243;11;1;0;0;1;0;1;0
10;16;3;2;243;30;1;0;1;0;0;1;0
7;16;3;3;243;11;0;1;0;1;1;0;0
0;16;3;4;243;0;0;0;0;0;0;0;1
8;16;4;1;244;30;0;1;0;1;1;0;0
4;16;4;2;244;30;0;1;1;0;1;0;0
10;16;4;3;244;30;1;0;1;0;0;1;0
0;16;4;4;244;0;0;0;0;0;0;0;1
11;16;5;1;245;11;0;1;1;0;0;1;0
12;16;5;2;245;30;0;1;1;0;0;1;0
5;16;5;3;245;11;1;0;0;1;1;0;0
0;16;5;4;245;0;0;0;0;0;0;0;1
7;16;6;1;246;11;0;1;0;1;1;0;0
16;16;6;2;246;30;0;1;0;1;0;1;0
8;16;6;3;246;30;0;1;0;1;1;0;0
0;16;6;4;246;0;0;0;0;0;0;0;1
4;16;7;1;247;30;0;1;1;0;1;0;0
3;16;7;2;247;11;0;1;1;0;1;0;0
14;16;7;3;247;30;1;0;0;1;0;1;0
0;16;7;4;247;0;0;0;0;0;0;0;1
16;16;8;1;248;30;0;1;0;1;0;1;0
2;16;8;2;248;30;1;0;1;0;1;0;0
9;16;8;3;248;11;1;0;1;0;0;1;0
0;16;8;4;248;0;0;0;0;0;0;0;1
6;16;9;1;249;30;1;0;0;1;1;0;0
7;16;9;2;249;11;0;1;0;1;1;0;0
2;16;9;3;249;30;1;0;1;0;1;0;0
0;16;9;4;249;0;0;0;0;0;0;0;1
9;16;10;1;250;11;1;0;1;0;0;1;0
6;16;10;2;250;30;1;0;0;1;1;0;0
12;16;10;3;250;30;0;1;1;0;0;1;0
0;16;10;4;250;0;0;0;0;0;0;0;1
10;16;11;1;251;30;1;0;1;0;0;1;0
14;16;11;2;251;30;1;0;0;1;0;1;0
6;16;11;3;251;30;1;0;0;1;1;0;0
0;16;11;4;251;0;0;0;0;0;0;0;1
15;16;12;1;252;11;0;1;0;1;0;1;0
5;16;12;2;252;11;1;0;0;1;1;0;0
11;16;12;3;252;11;0;1;1;0;0;1;0
0;16;12;4;252;0;0;0;0;0;0;0;1
14;16;13;1;253;30;1;0;0;1;0;1;0
13;16;13;2;253;11;1;0;0;1;0;1;0
3;16;13;3;253;11;0;1;1;0;1;0;0
0;16;13;4;253;0;0;0;0;0;0;0;1
3;16;14;1;254;11;0;1;1;0;1;0;0
8;16;14;2;254;30;0;1;0;1;1;0;0
1;16;14;3;254;11;1;0;1;0;1;0;0
0;16;14;4;254;0;0;0;0;0;0;0;1
1;16;15;1;255;11;1;0;1;0;1;0;0
15;16;15;2;255;11;0;1;0;1;0;1;0
4;16;15;3;255;30;0;1;1;0;1;0;0
0;16;15;4;255;0;0;0;0;0;0;0;1
5;16;16;1;256;11;1;0;0;1;1;0;0
11;16;16;2;256;11;0;1;1;0;0;1;0
13;16;16;3;256;11;1;0;0;1;0;1;0
0;16;16;4;256;0;0;0;0;0;0;0;1
12;17;1;1;257;30;0;1;1;0;0;1;0
9;17;1;2;257;11;1;0;1;0;0;1;0
16;17;1;3;257;30;0;1;0;1;0;1;0
0;17;1;4;257;0;0;0;0;0;0;0;1
2;17;2;1;258;30;1;0;1;0;1;0;0
1;17;2;2;258;11;1;0;1;0;1;0;0
15;17;2;3;258;11;0;1;0;1;0;1;0
0;17;2;4;258;0;0;0;0;0;0;0;1
13;17;3;1;259;11;1;0;0;1;0;1;0
10;17;3;2;259;30;1;0;1;0;0;1;0
7;17;3;3;259;11;0;1;0;1;1;0;0
0;17;3;4;259;0;0;0;0;0;0;0;1
8;17;4;1;260;30;0;1;0;1;1;0;0
4;17;4;2;260;30;0;1;1;0;1;0;0
10;17;4;3;260;30;1;0;1;0;0;1;0
0;17;4;4;260;0;0;0;0;0;0;0;1
11;17;5;1;261;11;0;1;1;0;0;1;0
12;17;5;2;261;30;0;1;1;0;0;1;0
5;17;5;3;261;11;1;0;0;1;1;0;0
0;17;5;4;261;0;0;0;0;0;0;0;1
